Date,Open,High,Low,Close,Volume,Ticker
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,
2015-07-27,32.38427940477876,33.15466069448144,32.3832859124037,32.71728515625,58382000,GOOGL
2015-07-28,32.89074289775982,33.00704596366551,32.475732332468546,32.78636932373047,34364000,GOOGL
2015-07-29,32.91558892278968,32.9687710938162,32.447396219998666,32.87433624267578,36756000,GOOGL
2015-07-30,32.67603434569776,33.20337026955063,32.39024600933457,33.029911041259766,39606000,GOOGL
2015-07-31,33.03686672818631,33.05177669742715,32.664102329343145,32.679012298583984,34922000,GOOGL
2015-08-03,32.68696089811876,33.1347756384007,32.68696089811876,33.03785705566406,31348000,GOOGL
2015-08-04,33.01897389879079,33.200885390375326,32.82861772182576,32.866886138916016,26188000,GOOGL
2015-08-05,33.08905098404303,33.7928303375352,33.0806025072298,33.46380615234375,36448000,GOOGL
2015-08-06,33.498595953193906,33.53636762017901,32.83954653392428,33.3077392578125,40660000,GOOGL
2015-08-07,33.1899494554968,33.24064411156973,32.747105906280225,33.021461486816406,27544000,GOOGL
2015-08-10,33.15565242082632,33.38080356632075,32.81469874851543,32.95933151245117,34458000,GOOGL
2015-08-11,34.77047299842192,34.99015617567034,34.01202113284179,34.30923843383789,109880000,GOOGL
2015-08-12,34.51748283124233,34.59253321071225,33.82265252438562,34.36738586425781,58498000,GOOGL
2015-08-13,34.2545616347173,34.49462275267499,33.90565622646679,34.12086486816406,36354000,GOOGL
2015-08-14,33.998105901235725,34.40665504453548,33.941446493032856,34.26301574707031,27598000,GOOGL
2015-08-17,34.196912021398006,34.529914000256404,33.949395895227944,34.49860382080078,24680000,GOOGL
2015-08-18,34.34750423175728,34.58060330570606,34.06171593942421,34.231201171875,27710000,GOOGL
2015-08-19,34.29979357460455,34.801283501543736,34.135279578640386,34.495121002197266,50194000,GOOGL
2015-08-20,34.249596774372286,34.600489193949024,33.56271432141375,33.771461486816406,57798000,GOOGL
2015-08-21,33.35197227713215,33.44392340140579,31.963301363862747,32.009525299072266,91880000,GOOGL
2015-08-24,29.850973997815863,31.19690208978408,29.477710953617393,30.721254348754883,129788000,GOOGL
2015-08-25,32.13080315172697,32.15714207619942,30.401174594494023,30.440937042236328,71430000,GOOGL
2015-08-26,31.96330356084942,32.92652853058807,31.330598710353556,32.79034423828125,87740000,GOOGL
2015-08-27,33.39918934719239,33.49809870839842,32.36091786726357,33.198890686035156,58974000,GOOGL
2015-08-28,33.08954885877469,33.15117951332072,32.49263058235355,32.78786087036133,38836000,GOOGL
2015-08-31,32.52195561766878,33.02245586712484,32.12483925184913,32.197898864746094,38936000,GOOGL
2015-09-01,31.50157511807387,32.029906407012966,31.066683305027478,31.290342330932617,51458000,GOOGL
2015-09-02,31.709821524695233,32.06071578714772,31.34401539841502,32.053260803222656,37630000,GOOGL
2015-09-03,32.20336665669526,32.36837740534605,31.50157612469734,31.66261100769043,34572000,GOOGL
2015-09-04,31.29730100969551,31.535870008689706,31.138255010366045,31.260520935058594,40478000,GOOGL
2015-09-08,31.85892885491137,32.05972427104416,31.456344530321896,32.002071380615234,39092000,GOOGL
2015-09-09,32.399693176497024,32.672058000972065,31.853962451159763,31.978717803955078,40978000,GOOGL
2015-09-10,32.003067179426196,32.549787561446,31.893722344631097,32.359928131103516,27850000,GOOGL
2015-09-11,32.31668749863175,32.57016456234508,32.17751893633419,32.56966781616211,34892000,GOOGL
2015-09-14,32.5860713049158,32.60048452790687,32.28139526153598,32.429012298583984,29942000,GOOGL
2015-09-15,32.639748565739865,33.24313215386589,32.47225408684245,33.055259704589844,35546000,GOOGL
2015-09-16,33.079115513308686,33.20436381515422,32.91261452373147,33.0776252746582,26252000,GOOGL
2015-09-17,33.17553567047186,33.896212011429846,33.05177761360462,33.3832893371582,47752000,GOOGL
2015-09-18,33.05475809875502,33.2923354967628,32.80475825400289,32.848995208740234,72544000,GOOGL
2015-09-21,33.07712502565253,33.250584235852244,32.70386389072753,33.150184631347656,39094000,GOOGL
2015-09-22,32.677518213077434,32.74461685871754,32.059224764860275,32.46529006958008,54362000,GOOGL
2015-09-23,32.45038785971985,32.81718755698147,32.34253325479265,32.46977233886719,29160000,GOOGL
2015-09-24,32.255058826398056,32.64273322244607,31.917085595389775,32.55028533935547,38692000,GOOGL
2015-09-25,32.73269032600594,32.73269032600594,31.792328981668298,31.816682815551758,48480000,GOOGL
2015-09-28,31.762012625535572,31.950882355857296,30.707835664535434,31.026424407958984,47646000,GOOGL
2015-09-29,31.088551248096493,31.544814519462104,30.7172789746428,30.944913864135742,42130000,GOOGL
2015-09-30,31.403162158162875,31.774933050555674,31.26996214044514,31.728214263916016,52954000,GOOGL
2015-10-01,31.706845250957116,32.000088578919346,31.367878518386654,31.908634185791016,42506000,GOOGL
2015-10-02,31.71032177196145,32.65416038144008,31.48616600344121,32.653663635253906,48788000,GOOGL
2015-10-05,32.88279207857578,33.450883901522616,32.597997255878305,33.383785247802734,37960000,GOOGL
2015-10-06,33.26797845390429,33.737661439383416,32.95634796608593,33.381797790527344,42774000,GOOGL
2015-10-07,33.66808233072298,33.734684243799556,32.709331789931866,33.300289154052734,44354000,GOOGL
2015-10-08,33.27295134064056,33.394225667750796,32.529409499696186,33.151180267333984,39308000,GOOGL
2015-10-09,33.175533396565854,33.50356408234002,32.92056231548045,33.361915588378906,32124000,GOOGL
2015-10-12,33.260024036362154,33.69690277942196,33.1631054532817,33.61986541748047,26684000,GOOGL
2015-10-13,33.51201716512605,34.21778350520264,33.45485722804008,33.95486068725586,42446000,GOOGL
2015-10-14,33.982698748271474,34.2963162663281,33.74263759390386,33.81768798828125,31292000,GOOGL
2015-10-15,34.05823956601831,34.50108307249546,34.01549664522359,34.44442367553711,47156000,GOOGL
2015-10-16,34.56272028511907,34.603476229044276,34.24959951198694,34.55874252319336,36316000,GOOGL
2015-10-19,34.493129507620544,34.803269727896634,34.40416265574416,34.788856506347656,30172000,GOOGL
2015-10-20,34.68647414976937,34.691942149770675,33.48318804129838,33.797306060791016,52434000,GOOGL
2015-10-21,33.956853668866266,34.040849289802914,33.335082825084804,33.38975524902344,31952000,GOOGL
2015-10-22,33.57066874337696,34.19741082798084,33.38478326444177,33.85396957397461,88632000,GOOGL
2015-10-23,37.27942191445594,37.40069624205671,35.68299718357894,35.75208282470703,126726000,GOOGL
2015-10-26,35.78637450707367,36.52842605509458,35.78637450707367,36.33806610107422,48776000,GOOGL
2015-10-27,36.11192084813092,36.57862333735529,35.991147070074945,36.42255783081055,38778000,GOOGL
2015-10-28,36.431512079308874,36.64870772933416,36.14671723145893,36.6263427734375,39604000,GOOGL
2015-10-29,36.61192441690009,37.116895321327036,36.53886102086574,37.02047348022461,36520000,GOOGL
2015-10-30,37.055769399526156,37.09304432882536,36.60696104937412,36.64970397949219,39984000,GOOGL
2015-11-02,36.507550198516796,37.18598029728534,36.35446517105996,37.16411209106445,39914000,GOOGL
2015-11-03,37.049300762347656,37.360931245460215,36.83707259950368,37.21779251098633,36306000,GOOGL
2015-11-04,37.271471905067806,37.76849114719096,37.23668070979742,37.54035949707031,41840000,GOOGL
2015-11-05,37.714314812388785,38.08907001425376,37.647716692298985,37.8067626953125,45486000,GOOGL
2015-11-06,37.743143801444845,37.923561261487094,37.52644111735113,37.85298538208008,33544000,GOOGL
2015-11-09,37.69989766554799,37.937475048900495,37.23220546712284,37.51351547241211,35538000,GOOGL
2015-11-10,37.44940377802545,37.8032804597164,37.19741694596466,37.68697738647461,29798000,GOOGL
2015-11-11,37.89174753252998,38.22474947133288,37.761031246183066,38.034393310546875,41866000,GOOGL
2015-11-12,37.78240889251649,38.06173574844665,37.56769696708129,37.60099792480469,35452000,GOOGL
2015-11-13,37.4772314841402,37.54134586211838,36.753074221823525,36.78289794921875,48188000,GOOGL
2015-11-16,36.78986280521121,37.36143189439476,36.497612975895166,37.29731750488281,50704000,GOOGL
2015-11-17,37.39920375330802,37.52246505828609,36.98071217017586,37.076637268066406,38864000,GOOGL
2015-11-18,37.25506888623245,37.828131968511144,37.14671754686641,37.773956298828125,36266000,GOOGL
2015-11-19,37.762525586338114,37.93399782788623,37.63578704743358,37.77048110961914,28078000,GOOGL
2015-11-20,38.235682249033204,38.733694876806176,37.97723396701086,38.618385314941406,55478000,GOOGL
2015-11-23,38.64175731966631,38.911638414470744,38.44493584175612,38.603485107421875,34648000,GOOGL
2015-11-24,38.41759412065324,38.56819163291758,37.679520320271614,38.2520866394043,47880000,GOOGL
2015-11-25,38.35447740878074,38.41958908358519,38.09801605521663,38.23370361328125,23612000,GOOGL
2015-11-27,38.22872761910473,38.46928547978629,38.12136977690015,38.36838912963867,14434000,GOOGL
2015-11-30,38.36342314093076,38.520482164543196,37.82912896325776,37.91511535644531,33586000,GOOGL
2015-12-01,38.11839534032401,39.01601200472059,38.06919091883492,38.95587158203125,40398000,GOOGL
2015-12-02,39.02843386684279,39.41610824038576,38.590061046820395,38.660640716552734,46876000,GOOGL
2015-12-03,38.79533077976122,38.99016145789766,37.89523048976655,38.18101501464844,41950000,GOOGL
2015-12-04,38.25606282847214,38.88777225141223,38.04731568735581,38.72822952270508,49800000,GOOGL
2015-12-07,38.770479429727786,38.8172001158915,38.10745597580961,38.419090270996094,36626000,GOOGL
2015-12-08,37.99711763726576,38.700400284621935,37.89870880300313,38.52594757080078,31082000,GOOGL
2015-12-09,38.325145283868956,38.57315810189394,37.37633367485194,37.90019226074219,46550000,GOOGL
2015-12-10,37.951891337676514,38.07515265073712,37.524951249729476,37.775447845458984,32458000,GOOGL
2015-12-11,37.22674162260245,37.64622673850969,37.2093441291626,37.29731750488281,43184000,GOOGL
2015-12-14,37.33906333838614,37.97972180138161,36.5935345545149,37.89970016479492,53864000,GOOGL
2015-12-15,38.160634303651484,38.506559219313665,37.67405438945097,37.777931213378906,49386000,GOOGL
2015-12-16,38.099998341740054,38.842049892778626,37.626838142555656,38.5980110168457,53120000,GOOGL
2015-12-17,38.82515214863091,38.84652361111484,38.23568883873223,38.26203155517578,36510000,GOOGL
2015-12-18,38.13280452252234,38.47624573601098,37.60397459821611,37.61689758300781,67794000,GOOGL
2015-12-21,37.9250495374157,38.08906678058631,37.482702760589895,37.8132209777832,34848000,GOOGL
2015-12-22,37.985689067351224,38.287377065701946,37.83310456049307,38.12783432006836,36338000,GOOGL
2015-12-23,38.30477009277317,38.36491050373344,37.656656677860916,38.19641876220703,30594000,GOOGL
2015-12-24,38.19692073495784,38.23071843711647,37.991654582904566,38.063720703125,10412000,GOOGL
2015-12-28,38.270478932165645,38.90765640267135,38.15765687662953,38.87882995605469,31156000,GOOGL
2015-12-29,39.11491256842476,39.69642791120956,39.07565066069959,39.46133804321289,38430000,GOOGL
2015-12-30,39.46133805819309,39.585592857577566,39.12535183689606,39.27942657470703,28566000,GOOGL
2015-12-31,39.15616396571097,39.18151318770394,38.63429610082191,38.6685905456543,32752000,GOOGL
2016-01-04,37.88280614917509,37.88280614917509,37.15417426243283,37.745628356933594,67382000,GOOGL
2016-01-05,37.97724603209618,38.23072314154344,37.557264122424094,37.849510192871094,45216000,GOOGL
2016-01-06,37.29483082128481,38.058250064306186,37.17703751408546,37.74015808105469,48206000,GOOGL
2016-01-07,37.10198979972807,37.54035885260937,36.54483014678955,36.829124450683594,63132000,GOOGL
2016-01-08,37.16709214432409,37.2824017117581,36.228719728411384,36.32762908935547,47506000,GOOGL
2016-01-11,36.379324015634126,36.53489280105112,35.76351795084228,36.43498992919922,50896000,GOOGL
2016-01-12,36.816698673200165,37.19393761099525,36.601986755959494,37.044830322265625,46816000,GOOGL
2016-01-13,37.24363625541906,37.42554774206785,35.62534335822477,35.76401138305664,51728000,GOOGL
2016-01-14,36.00606180199163,36.773955614695716,35.03985628189715,36.35149002075195,55558000,GOOGL
2016-01-15,35.287868774025114,35.99214493572487,34.86639667706251,35.312721252441406,76676000,GOOGL
2016-01-19,35.79283671684223,36.0512888195153,35.28090755710639,35.739654541015625,48724000,GOOGL
2016-01-20,35.0845804982392,36.1308074929523,34.1839835445615,35.713809967041016,82440000,GOOGL
2016-01-21,35.79383431359911,36.6636179971078,35.34353575489925,36.11689758300781,51938000,GOOGL
2016-01-22,36.878823714442774,37.2048712270917,36.804273866812075,37.0507926940918,47146000,GOOGL
2016-01-25,36.97027356610978,37.398703828149,36.40665251862994,36.462318420410156,45340000,GOOGL
2016-01-26,36.541351460452894,36.752582351099335,36.13180508017503,36.47077178955078,30940000,GOOGL
2016-01-27,36.575146787706515,36.575146787706515,35.45983778275898,35.66510772705078,42428000,GOOGL
2016-01-28,36.689456969995895,37.334089355209194,36.312218098169076,37.19194412231445,62104000,GOOGL
2016-01-29,37.2247473579899,38.027432207300976,36.98816348681881,37.840553283691406,75808000,GOOGL
2016-02-01,38.33309827382398,38.64771300014825,37.84204387465963,38.308746337890625,111522000,GOOGL
2016-02-02,39.78639324398323,40.27595751799921,38.79732218726484,38.8127326965332,135846000,GOOGL
2016-02-03,39.07962671443947,39.33559131136985,36.593537102743696,37.245628356933594,131114000,GOOGL
2016-02-04,37.007554212289854,37.039861675270885,35.914610182638135,36.28389358520508,104922000,GOOGL
2016-02-05,36.05874339138913,36.11937675907086,34.79830119101144,34.97822189331055,109556000,GOOGL
2016-02-08,34.17901515115241,35.01599833373914,33.89720459796212,34.998104095458984,89410000,GOOGL
2016-02-09,34.4409431176182,35.83309508252182,34.21976973452015,34.842037200927734,84300000,GOOGL
2016-02-10,35.37732689145108,35.94541866372737,35.05923493531072,35.131797790527344,60314000,GOOGL
2016-02-11,34.609439652093656,35.403676198096164,34.35347504271465,35.107452392578125,65004000,GOOGL
2016-02-12,35.398205947587485,35.58657513853406,34.869872761046985,35.133792877197266,46538000,GOOGL
2016-02-16,35.71828491504592,35.92852610634938,35.29730957819925,35.668087005615234,43444000,GOOGL
2016-02-17,36.13329451054796,36.46928073525128,35.616894622970825,36.380313873291016,49154000,GOOGL
2016-02-18,36.479227530988446,36.58061685136713,35.564213372687185,35.66162872314453,47276000,GOOGL
2016-02-19,35.58160493972192,35.98568333413517,35.443433654126395,35.890254974365234,34918000,GOOGL
2016-02-22,36.25804159854002,36.52345191323664,35.95685039533343,36.23517990112305,37516000,GOOGL
2016-02-23,36.08856423826881,36.32713132960304,35.570173579240304,35.65068817138672,41332000,GOOGL
2016-02-24,35.31868003203477,35.8460197109428,34.891743753032735,35.83011245727539,37092000,GOOGL
2016-02-25,35.931006217726996,36.258043403308285,35.44889701980473,36.23866271972656,36146000,GOOGL
2016-02-26,36.46133065310809,36.5885659365963,35.88180605468458,36.02693557739258,42474000,GOOGL
2016-02-29,35.83508543051343,36.312223432362906,35.62832525051641,35.647212982177734,45068000,GOOGL
2016-03-01,35.84999382598344,36.89522742668899,35.71778729407247,36.88727569580078,60112000,GOOGL
2016-03-02,36.922066122868976,36.9344885691492,36.443930867567694,36.75357437133789,36292000,GOOGL
2016-03-03,36.75357234273967,36.82911946837484,36.26400816052543,36.36142349243164,40534000,GOOGL
2016-03-04,36.5209736676163,36.53091238347783,36.06470659930696,36.293338775634766,48516000,GOOGL
2016-03-07,36.041343523052596,36.14373010546741,35.046808472393515,35.42752456665039,61690000,GOOGL
2016-03-08,35.208342124492965,35.89721153543141,34.99015299771416,35.463809967041016,52530000,GOOGL
2016-03-09,35.545319220534,36.09552056552105,35.42056768157228,36.05426788330078,39544000,GOOGL
2016-03-10,36.17255881258311,36.60745059802934,35.948901696850086,36.390254974365234,44616000,GOOGL
2016-03-11,36.77694106572362,37.02296316960775,36.61540753299613,37.0214729309082,35380000,GOOGL
2016-03-14,37.02644269115011,37.48817398419512,36.961331017670844,37.28837203979492,32824000,GOOGL
2016-03-15,37.0786267668237,37.426045751866944,36.92057425955905,37.304771423339844,29832000,GOOGL
2016-03-16,37.229218880317774,37.723754300419245,37.10248036198004,37.642242431640625,29306000,GOOGL
2016-03-17,37.656661436680224,38.03886782686828,37.64224821278689,37.697914123535156,44564000,GOOGL
2016-03-18,37.85447298336949,37.87981841347326,37.366895770083566,37.545326232910156,56222000,GOOGL
