Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2017-04-13,2917.130859375,2975.9778795929396,2891.910707853026,2975.9778795929396,52786000
2017-04-17,2867.15673828125,2939.153288577825,2829.0409175360046,2939.153288577825,93984000
2017-04-18,2867.15673828125,2888.332194250831,2854.4514646995017,2875.6269206690827,102219500
2017-04-19,2867.15673828125,2867.15673828125,2867.15673828125,2867.15673828125,0
2017-04-20,2934.91845703125,2989.9746474228896,2901.0377244825486,2913.7429991883114,146846500
2017-04-21,2960.328857421875,2964.563948777271,2884.097213024745,2892.5673957355375,86655500
2017-04-25,2947.623291015625,2989.9742003692977,2930.6829272741556,2989.9742003692977,111180500
2017-04-26,3049.265869140625,3049.265869140625,2930.6833075629343,2989.9745883517794,82166000
2017-04-27,2968.798828125,2985.7391923368405,2947.6233728601997,2947.6233728601997,68316500
2017-04-28,3006.914794921875,3011.1498861823284,2968.798973577795,2968.798973577795,68971000
2017-05-02,3032.32568359375,3040.7958670674757,3006.9151331725734,3006.9151331725734,138473000
2017-05-03,3006.914794921875,3023.8551599636885,3006.914794921875,3015.3849774427817,43521500
2017-05-04,3019.619140625,3049.264770336606,3011.1489607073986,3015.384050666199,123050500
2017-05-05,3011.14990234375,3019.620084910118,2977.269172078279,3006.914811060566,33583500
2017-05-08,3040.795654296875,3074.6763858210743,3019.6201970942507,3028.0903799753005,64042500
2017-05-09,3049.265869140625,3108.5571499294706,3023.85532023112,3100.0869669596354,50148500
2017-05-10,3036.56005859375,3061.9706030171287,3006.9144234331416,3006.9144234331416,78922000
2017-05-12,3049.265869140625,3142.4378818088107,3023.85532023112,3138.202790323893,141996500
2017-05-15,3091.6162109375,3091.6162109375,3049.265303938356,3049.265303938356,41290500
2017-05-16,2947.623291015625,3040.795291593705,2917.977654468054,3032.3251097229704,237774500
2017-05-17,2871.391845703125,2951.858578842298,2867.1567544852737,2947.623487624447,166786000
2017-05-18,2947.623291015625,2956.0934728863595,2845.9811085668102,2845.9811085668102,203136500
2017-05-19,3032.32568359375,3061.9713257517897,2896.802748014141,2947.6238488564945,182948000
2017-05-22,2989.97412109375,3091.616300847645,2951.858303686039,3074.6759375553293,81751500
2017-05-23,2998.44482421875,3006.915007338012,2934.918450824285,2989.974641099488,87609500
2017-05-24,2960.328857421875,2960.328857421875,2943.3884920002906,2956.093766066479,97663500
2017-05-26,2977.26904296875,3002.6795895659225,2956.093587471106,2964.5637696701633,126066500
2017-05-29,3011.14990234375,3040.7955413260374,2968.7989895119113,2994.2095372110143,103340500
2017-05-30,2981.504150390625,3015.3848793723364,2981.504150390625,2998.4445148814807,56862000
2017-05-31,2905.272705078125,2989.9745332145135,2905.272705078125,2981.5043504008745,1062861500
2017-06-01,2905.272705078125,2905.272705078125,2905.272705078125,2905.272705078125,0
2017-06-02,2973.03369140625,2989.9740543202456,2934.9178748497593,2951.8582377637554,241656500
2017-06-05,3002.67919921875,3019.6195614146245,2960.328293729064,3015.384470865656,102575000
2017-06-06,2973.03369140625,2994.2091450487446,2964.563509949252,2964.563509949252,87003500
2017-06-07,3015.384765625,3023.854947550913,2981.5040379213483,2989.9742198472613,74324000
2017-06-08,3036.56005859375,3057.735512279899,3023.854786382061,3023.854786382061,92743000
2017-06-09,2998.44482421875,3066.206289172846,2968.799183301333,3066.206289172846,101066500
2017-06-12,3006.914794921875,3032.3253424845952,2981.504247359155,2998.4446124009683,38489500
2017-06-13,3028.090087890625,3040.7953609866695,3002.6795416985356,3006.9146327305507,49797000
2017-06-14,3045.030517578125,3045.030517578125,2998.444515222966,2998.444515222966,79121500
2017-06-15,3057.73583984375,3066.2060222255886,3028.0902015073148,3049.2656574619114,116159000
2017-06-16,3015.384765625,3074.676039106391,3015.384765625,3074.676039106391,607322000
2017-06-19,3036.56005859375,3057.735512279899,3028.0898771192906,3049.2653308054396,56511500
2017-06-20,3066.2060546875,3078.9113283947686,3036.5604160372063,3036.5604160372063,87824500
2017-06-21,3083.146240234375,3087.381331223708,3057.7356942983774,3066.205876277043,68809000
2017-06-22,3074.676025390625,3104.321661999075,3045.0303887821756,3091.616389166882,82107500
2017-06-23,3074.676025390625,3074.676025390625,3074.676025390625,3074.676025390625,0
2017-06-26,3074.676025390625,3074.676025390625,3074.676025390625,3074.676025390625,0
2017-06-27,3074.676025390625,3074.676025390625,3074.676025390625,3074.676025390625,0
2017-06-28,3074.676025390625,3074.676025390625,3074.676025390625,3074.676025390625,0
2017-06-29,3074.676025390625,3074.676025390625,3074.676025390625,3074.676025390625,0
2017-06-30,3074.676025390625,3074.676025390625,3074.676025390625,3074.676025390625,0
2017-07-03,3133.967041015625,3133.967041015625,3061.970500884185,3117.026678631757,213038500
2017-07-04,3142.4375,3172.083136792453,3121.262045148248,3133.967318059299,64599000
2017-07-05,3108.556884765625,3163.6130693731907,3100.086702518307,3142.437613754896,56981000
2017-07-06,3087.381591796875,3108.5570485307353,3066.2061350630142,3083.146500450103,89306500
2017-07-07,3133.967041015625,3142.4372222075594,3104.3214068438556,3108.5564974398226,82260000
2017-07-10,3100.086669921875,3159.3779450296706,3091.616487763619,3133.967398554901,40506000
2017-07-11,3104.321533203125,3125.496987044892,3091.6162608980644,3104.321533203125,61603500
2017-07-12,3121.26220703125,3129.7323894112537,3066.206021561228,3083.146386321235,89196500
2017-07-13,3133.967041015625,3138.202131611592,3095.8512256519216,3133.967041015625,64456000
2017-07-14,3117.02685546875,3142.4374004861584,3100.086492123811,3142.4374004861584,41700000
2017-07-17,3100.086669921875,3117.0270342383883,3091.616487763619,3091.616487763619,61702000
2017-07-18,3108.556884765625,3108.556884765625,3078.911246900013,3083.1463380236714,39056500
2017-07-19,3129.732421875,3129.732421875,3100.086783237483,3108.5569657053447,45057500
2017-07-20,3125.49658203125,3133.966762470359,3108.556221153032,3129.7316722508044,59790000
2017-07-21,3087.381591796875,3129.732505264596,3087.381591796875,3125.497413917824,25438500
2017-07-24,3146.6728515625,3155.14303420466,3083.146481746299,3108.557029672779,91781000
2017-07-25,3146.6728515625,3163.6132168468203,3117.0272123149393,3159.37812552574,64479500
2017-07-26,3180.55322265625,3201.728676868342,3142.437405074484,3159.3777684441575,118081000
2017-07-27,3184.7880859375,3193.258267017121,3167.847723778258,3180.5529953976898,63409500
2017-07-28,3184.7880859375,3218.668810255984,3167.847723778258,3218.668810255984,84735000
2017-07-31,3167.84765625,3189.0231084976604,3146.6722040023396,3150.9072944518716,65311000
2017-08-01,3205.96337890625,3214.433559563862,3172.0826562758007,3197.493198248638,88810000
2017-08-02,3205.96337890625,3214.433559563862,3189.0230175910256,3205.96337890625,62681500
2017-08-03,3176.31787109375,3227.13895703125,3142.4371471354166,3227.13895703125,43917500
2017-08-04,3146.6728515625,3176.31849081006,3142.4377602414197,3176.31849081006,70007000
2017-08-07,3155.142333984375,3176.3177858903105,3146.672153222001,3176.3177858903105,57609000
2017-08-08,3218.669677734375,3227.139861096834,3167.848577559622,3167.848577559622,58013000
2017-08-09,3214.43408203125,3222.9042640655875,3176.318262876729,3222.9042640655875,62335500
2017-08-10,3189.02294921875,3227.1387613608067,3172.082588266725,3227.1387613608067,38466500
2017-08-11,3163.61279296875,3189.0233374905874,3146.6724299541916,3172.082974476029,68837000
2017-08-14,3176.31787109375,3189.023142578125,3159.3775091145835,3163.612599609375,32254000
2017-08-15,3163.61279296875,3184.7882467369477,3133.9671576932733,3167.8478837223897,42814000
2017-08-16,3201.729248046875,3205.9643396448205,3159.378332067419,3172.0836068612557,54188500
2017-08-17,3201.729248046875,3201.729248046875,3201.729248046875,3201.729248046875,0
2017-08-18,3167.84765625,3201.7283798462568,3155.142384901404,3176.3178371490644,54443500
2017-08-21,3184.7880859375,3189.0231764773107,3167.847723778258,3184.7880859375,20734000
2017-08-22,3184.7880859375,3197.4933575569316,3184.7880859375,3184.7880859375,35817000
2017-08-23,3244.080322265625,3244.080322265625,3193.259220611333,3201.729404220382,48576500
2017-08-24,3210.19921875,3244.0799492908973,3197.4939447971637,3244.0799492908973,57641000
2017-08-25,3235.610107421875,3252.55047447644,3214.4346486036693,3235.610107421875,43855500
2017-08-28,3231.37451171875,3235.60960282192,3197.4937828933894,3201.7288739965593,28840500
2017-08-29,3231.37451171875,3231.37451171875,3201.7288739965593,3227.1394206155796,32155000
2017-08-30,3235.610107421875,3252.55047447644,3205.9644650763867,3252.55047447644,42254000
2017-08-31,3210.19921875,3252.5501319261216,3210.19921875,3210.19921875,65610500
2017-09-01,3210.19921875,3210.19921875,3210.19921875,3210.19921875,0
2017-09-04,3197.4931640625,3218.6686154801328,3167.847532077815,3214.4335251966063,37213500
2017-09-05,3218.669677734375,3218.669677734375,3163.6134858783926,3218.669677734375,73701500
2017-09-06,3201.729248046875,3222.904706036603,3184.7888816550926,3218.6696144386574,59771000
2017-09-07,3210.19921875,3235.609766655673,3176.318488209103,3235.609766655673,44964000
2017-09-08,3193.2587890625,3222.9044276877485,3167.8482416694296,3172.083332901608,51583000
2017-09-11,3201.729248046875,3222.904706036603,3201.729248046875,3214.4345228407115,36496500
2017-09-12,3222.904052734375,3235.6093249527758,3205.9636897765067,3210.198780515974,52225000
2017-09-13,3227.139404296875,3239.844677542138,3193.2586756428395,3193.2586756428395,29835000
2017-09-14,3235.610107421875,3244.0802909491576,3227.139923894593,3239.8451991855163,37754000
2017-09-15,3197.4931640625,3222.903705763659,3189.022983495447,3218.6686154801328,163473500
2017-09-18,3214.43408203125,3218.669173048419,3189.023535928236,3218.669173048419,30903500
2017-09-19,3231.37451171875,3248.31487613143,3189.023600687049,3193.2586917902195,59579500
2017-09-20,3227.139404296875,3235.609586460384,3214.4341310516115,3235.609586460384,76382000
2017-09-21,3227.139404296875,3227.139404296875,3227.139404296875,3227.139404296875,0
2017-09-22,3366.897705078125,3383.8380708898385,3222.904595678557,3235.6098700373427,125871000
2017-09-25,3333.0166015625,3354.192056464422,3324.5464196017315,3345.721874503653,97549500
2017-09-26,3328.781494140625,3349.956948937957,3320.311312221692,3333.016585100091,99934500
2017-09-27,3345.7216796875,3354.191861155063,3328.7813167523736,3354.191861155063,122173500
2017-09-28,3358.427001953125,3362.6620927500394,3328.7813663747243,3358.427001953125,101703500
2017-09-29,3438.8935546875,3451.5988264412717,3358.4268335802803,3383.8373770878234,188602500
2017-10-02,3443.128662109375,3489.7146587676816,3426.1882996881727,3481.2444775570802,52865500
2017-10-03,3447.3642578125,3472.7748051673834,3421.953710457617,3443.129166586686,48209500
2017-10-04,3443.128662109375,3481.2444775570802,3434.658480898774,3481.2444775570802,101610500
2017-10-05,3434.65869140625,3443.128873135982,3400.7779644873226,3443.128873135982,120569000
2017-10-06,3464.304443359375,3477.0097163790306,3405.01316926765,3430.4237153069607,100290500
2017-10-09,3447.3642578125,3455.834440264128,3430.423892909245,3438.8940753608726,65156500
2017-10-10,3451.598876953125,3455.833967599693,3421.953242427147,3421.953242427147,55606000
2017-10-11,3451.598876953125,3460.069058246261,3421.953242427147,3421.953242427147,67298000
2017-10-12,3523.59619140625,3527.8312829824595,3451.5996346106895,3451.5996346106895,103676500
2017-10-13,3502.420654296875,3549.006660581356,3481.2451968948385,3523.596111698912,55690000
2017-10-16,3510.890625,3565.9468109167674,3502.4204425512667,3523.5958986731002,54328000
2017-10-17,3472.77490234375,3515.1258157869665,3396.5432581459604,3515.1258157869665,115934500
2017-10-18,3421.953369140625,3506.655185208462,3400.777915123666,3506.655185208462,124576000
2017-10-19,3443.128662109375,3447.3637527146757,3413.483027872271,3421.953209082872,68639000
2017-10-20,3447.3642578125,3549.006447232033,3447.3642578125,3472.7748051673834,60758000
2017-10-23,3557.476318359375,3621.002681187221,3498.1850463867186,3498.1850463867186,62843500
2017-10-24,3489.715087890625,3599.827457168727,3489.715087890625,3557.4765459079185,65380000
2017-10-25,3565.947021484375,3565.947021484375,3455.834643148753,3489.715374944329,69421500
2017-10-26,3519.360595703125,3557.4764144291516,3489.7149589162154,3523.5956866726833,41336000
2017-10-27,3438.8935546875,3515.1251852101295,3421.953192349138,3515.1251852101295,101701000
2017-10-30,3460.0693359375,3468.539517910419,3438.893881005202,3443.1289719916613,55210500
2017-10-31,3540.5361328125,3544.7712238804575,3477.0097667931373,3527.8308596086276,78009000
2017-11-01,3612.532470703125,3621.0026523460397,3557.4762900241794,3557.4762900241794,103776500
2017-11-02,3637.942626953125,3663.353169167,3625.2373558461873,3642.177717322104,95839000
2017-11-03,3561.711669921875,3642.178402060419,3506.6554847744496,3642.178402060419,70070000
2017-11-06,3557.476318359375,3591.3570452008926,3557.476318359375,3591.3570452008926,38234000
2017-11-07,3565.947021484375,3570.182112958822,3515.1259237910112,3532.0662896887993,49234500
2017-11-08,3523.59619140625,3578.6523818969727,3523.59619140625,3540.5365577110874,61518000
2017-11-09,3523.59619140625,3565.9471071683442,3519.3610998300405,3549.0067408635064,51541000
2017-11-10,3498.18505859375,3540.5359672934323,3489.7148768538136,3523.5956038135596,79178500
2017-11-13,3468.53955078125,3506.655370020604,3455.834277701465,3477.0097328344395,56963000
2017-11-14,3468.53955078125,3481.2448238610345,3460.06936872806,3472.7746418078445,54986000
2017-11-15,3561.711669921875,3582.8871257478077,3472.7747554529574,3489.7151201137035,94253500
2017-11-16,3561.711669921875,3591.3573080781807,3549.006396426315,3591.3573080781807,61512500
2017-11-17,3587.1220703125,3591.3571613046047,3527.830796423037,3582.8869793203958,126881500
2017-11-20,3561.711669921875,3604.0625815737403,3561.7116699218745,3587.122216912994,90902500
2017-11-21,3578.651611328125,3595.5919739853,3536.300704685189,3595.5919739853,63695000
2017-11-22,3587.1220703125,3595.592252296709,3557.4764333677685,3557.4764333677685,86719000
2017-11-23,3557.476318359375,3599.827226911272,3532.0657732282366,3599.827226911272,66003500
2017-11-24,3557.476318359375,3565.946500069754,3519.360500662667,3536.3008640834264,60888000
2017-11-27,3608.29736328125,3608.29736328125,3527.830638043757,3527.830638043757,78146500
2017-11-28,3608.29736328125,3608.29736328125,3565.946455261517,3608.29736328125,77432000
2017-11-29,3600.6455078125,3626.151851433368,3558.134935111054,3621.900794163223,103370500
2017-11-30,3460.36083984375,3621.9010264703625,3460.36083984375,3621.9010264703625,205897500
2017-12-01,3460.36083984375,3460.36083984375,3460.36083984375,3460.36083984375,0
2017-12-04,3536.880126953125,3596.394936781663,3511.3737798837515,3541.1311847980205,128402500
2017-12-05,3570.88818359375,3592.1434704008557,3553.8839541480656,3579.390298316592,62670500
2017-12-06,3621.900634765625,3634.6538060147996,3570.887949768926,3596.3942922672754,106299500
2017-12-07,3566.63720703125,3621.900953981675,3549.6329772003505,3621.900953981675,69664000
2017-12-08,3592.143310546875,3609.1475392358543,3575.1390818578957,3587.8922533746304,40480000
2017-12-11,3583.641357421875,3613.3987589663034,3570.8881853314056,3613.3987589663034,32973500
2017-12-12,3613.398681640625,3613.398681640625,3545.381765280331,3600.64550982307,67854000
2017-12-13,3558.13525390625,3600.64583041648,3558.13525390625,3600.64583041648,61131000
2017-12-14,3587.892822265625,3596.3949379581977,3549.6333016490485,3558.135417341621,75550000
2017-12-15,3587.892822265625,3587.892822265625,3553.884359495335,3553.884359495335,64630500
2017-12-18,3587.892822265625,3587.892822265625,3545.3822438027623,3553.884359495335,76474000
2017-12-19,3587.892822265625,3613.399169343343,3562.3864751879073,3562.3864751879073,76553500
2017-12-20,3558.13525390625,3579.390542161365,3549.633138604204,3579.390542161365,102963500
2017-12-21,3587.892822265625,3596.3949379581977,3562.3864751879073,3562.3864751879073,61100000
2017-12-22,3655.908935546875,3685.6663338594662,3566.6367406091026,3600.645195823492,94573000
2017-12-25,3655.908935546875,3655.908935546875,3655.908935546875,3655.908935546875,0
2017-12-26,3655.908935546875,3655.908935546875,3655.908935546875,3655.908935546875,0
2017-12-27,3660.160400390625,3689.9178020198174,3638.905113512631,3655.9093430150265,86689000
2017-12-28,3728.1767578125,3740.929928021665,3651.6577365575117,3655.9087932938996,106501000
2017-12-29,3723.92578125,3868.4617133989727,3681.4152129708905,3749.432122217466,81347000
2018-01-01,3723.92578125,3723.92578125,3723.92578125,3723.92578125,0
2018-01-02,3723.92578125,3830.202201947774,3711.172610766267,3723.92578125,82303500
2018-01-03,3723.92578125,3732.427894905822,3626.151474208048,3728.176838077911,68214000
2018-01-04,3779.189453125,3779.189453125,3723.92571534027,3723.92571534027,76567000
2018-01-05,3783.440673828125,3808.9470154494384,3770.6875030174688,3791.942787701896,65268000
2018-01-08,3800.44580078125,3838.705322265625,3779.1905110677085,3783.4415690104165,57928000
2018-01-09,3830.203125,3834.454182852386,3817.449951442841,3825.952067147614,61213000
2018-01-10,3817.449951171875,3864.2115875448044,3796.1946619114524,3830.2031247281284,47292000
2018-01-11,3859.96044921875,3859.96044921875,3791.9435250034417,3817.4498715841823,57569000
2018-01-12,3813.19873046875,3864.2114225151545,3796.194499786615,3859.960364844621,66590500
2018-01-15,3821.700439453125,3825.9514966716492,3791.9430389234567,3817.449382234601,41875000
2018-01-16,3842.95654296875,3855.709717337009,3817.4501942322318,3817.4501942322318,50055000
2018-01-17,3766.436767578125,3859.9600281726157,3766.436767578125,3859.9600281726157,183003000
2018-01-18,3838.705078125,3842.956135797342,3783.4413283845515,3783.4413283845515,84980500
2018-01-19,3817.449951171875,3851.458413988551,3808.9478354677058,3847.2073561364664,50450500
2018-01-22,3821.700439453125,3838.7046683272215,3813.198325016077,3834.4536111086973,81367500
2018-01-23,3851.45751953125,3859.9596332608994,3830.2022352071263,3851.45751953125,68752000
2018-01-24,3838.705078125,3847.2071934696846,3825.9519051079733,3847.2071934696846,94254500
2018-01-25,3838.705078125,3851.4582511420267,3817.449789763289,3834.454020452658,53653500
2018-01-26,3859.96044921875,3885.4667957994907,3830.2030448745527,3847.2072759283797,58121000
2018-01-29,3876.965087890625,3881.2161461010314,3834.454505786561,3876.965087890625,114814500
2018-01-30,3876.965087890625,3987.492601361191,3851.458738628187,3859.9608550489993,114055000
2018-01-31,3864.21142578125,3893.9688295001374,3859.960368107123,3876.96459880363,106803000
2018-02-01,3974.73876953125,3983.24088454629,3885.466561873329,3885.466561873329,138208000
2018-02-02,4076.763916015625,4200.044576666775,4012.998057058134,4017.2491143219663,98474000
2018-02-05,4047.0068359375,4085.266354344472,3995.9941447282035,4038.5047207359507,49501500
2018-02-06,4000.243896484375,4025.7502337627025,3961.9843905668836,3987.490727845211,117589500
2018-02-07,3995.994140625,4076.764234956782,3991.7430830285903,4021.500486203457,121947000
2018-02-08,4030.00244140625,4047.0066711168247,3995.9939819851,4004.4960968403875,68461000
2018-02-09,4008.74755859375,4034.253905732204,3970.4880378860685,3978.9901535988865,71076500
2018-02-12,3995.994140625,4047.0068317819146,3995.994140625,4047.0068317819146,38409500
2018-02-13,4047.0068359375,4068.2621239413734,4038.5047207359507,4047.0068359375,59406000
2018-02-14,4030.00244140625,4059.759843399756,4004.4960968403875,4034.2534988338934,75553000
2018-02-15,3987.4921875,4068.2622851146057,3987.4921875,4064.011227345416,52958500
2018-02-16,3987.4921875,3987.4921875,3987.4921875,3987.4921875,0
2018-02-19,4123.525390625,4123.525390625,4021.5000201353096,4025.7510772390465,50185500
2018-02-20,4085.26611328125,4115.023514730749,4059.759769181679,4098.0192853310355,34830000
2018-02-21,4085.26611328125,4110.772457380821,4034.2534250821086,4072.5129412314645,62499000
2018-02-22,4064.0107421875,4110.772372066226,4038.5043986172855,4098.019200281119,47217000
2018-02-23,4123.525390625,4161.7849045586345,4072.512705380155,4085.2658766913664,82233000
2018-02-26,4000.243896484375,4119.2734704499035,3995.9928402713203,4106.5203018107395,85227500
2018-02-27,4004.495849609375,4042.7553640960887,3961.9852779574708,4034.253249765708,87429500
2018-02-28,3940.729248046875,3987.490868034486,3923.7250225968346,3978.988755309466,132869000
2018-03-01,3940.729248046875,3949.231360771895,3927.9760789593447,3927.9760789593447,125474500
2018-03-02,3889.718505859375,3932.2290906228654,3868.46321347763,3923.7269736701674,151511000
2018-03-05,3889.718505859375,3961.9864999573088,3889.718505859375,3936.4801490992145,87744000
2018-03-06,3872.713623046875,3944.9816050356753,3864.2115075187808,3940.730547271628,75907000
2018-03-07,3842.95654296875,3936.479821669317,3830.2033686004906,3927.9777054238107,106152000
2018-03-08,3961.986083984375,3978.99031610448,3868.4628073237996,3910.973387624061,102994500
2018-03-09,3961.986083984375,3961.986083984375,3906.7223295940353,3961.986083984375,66797000
2018-03-12,4017.249755859375,4021.5008138020835,3970.4881184895835,3978.990234375,111180500
2018-03-13,3987.4921875,4030.0027651918977,3957.7347831156717,4012.9985341151387,80643000
2018-03-14,3978.989990234375,4012.9984516893696,3949.232586461255,3991.743163279998,54505500
2018-03-15,3974.73876953125,3983.24088454629,3953.4834819936495,3978.9898270387703,60774500
2018-03-16,3970.48681640625,4025.7505515382427,3910.9720247256423,4021.499494989628,193122000
2018-03-19,3970.48681640625,3974.737872954865,3944.9804771145614,3961.9847033090205,74200000
2018-03-20,3957.734130859375,3961.985187927967,3910.97250310486,3957.734130859375,89683500
2018-03-21,3974.73876953125,4000.2451145763703,3957.73453950117,3970.48771202373,67617500
2018-03-22,3987.4921875,3995.9943030383797,3970.487956423241,3991.7432452691896,60791500
2018-03-23,4047.0068359375,4047.0068359375,3910.97299271271,3910.97299271271,62978000
2018-03-26,3957.734130859375,3987.4915303395205,3944.9809596535983,3978.989416202336,100407000
2018-03-27,3987.4921875,4042.755938499467,3983.2411297308104,4021.5006496535184,66088000
2018-03-28,3966.236083984375,3987.491368464463,3936.478685712252,3987.491368464463,36212500
2018-03-29,3961.986083984375,3966.2371420144013,3881.215981413878,3936.4797358042183,77650500
2018-03-30,3961.986083984375,3961.986083984375,3961.986083984375,3961.986083984375,0
2018-04-02,3978.989990234375,3991.743163279998,3927.977298051883,3987.4921055981235,37162500
2018-04-03,3978.989990234375,3995.9942209618725,3966.236817188752,3974.7389325525005,56261000
2018-04-04,3961.986083984375,3995.9945482245844,3915.2244456540875,3995.9945482245844,49877000
2018-04-05,3919.474853515625,3995.9938853630015,3919.474853515625,3995.9938853630015,22521500
2018-04-06,3864.21142578125,3932.2283485672783,3842.956137410616,3932.2283485672783,47941500
2018-04-09,3872.713623046875,3893.9689118671104,3838.7051609344985,3885.466796339016,51013000
2018-04-10,3961.986083984375,3987.492432164532,3876.9649233838522,3889.7180974739304,79533500
2018-04-11,3966.236083984375,4021.4998236326032,3961.9850270883576,3995.993482256498,41891500
2018-04-12,3936.478515625,3966.235912611366,3919.474288775648,3966.235912611366,45957000
2018-04-13,3923.62841796875,3966.4627893439547,3923.62841796875,3957.895915068914,70179500
2018-04-16,3923.62841796875,3923.62841796875,3923.62841796875,3923.62841796875,0
2018-04-17,3923.62841796875,3923.62841796875,3923.62841796875,3923.62841796875,0
2018-04-18,3936.478515625,3936.478515625,3893.6441465757616,3910.777894195457,43716000
2018-04-19,3936.478515625,3936.478515625,3936.478515625,3936.478515625,0
2018-04-20,3936.478515625,3936.478515625,3936.478515625,3936.478515625,0
2018-04-23,3940.7626953125,3975.03019701087,3927.9123821756116,3975.03019701087,46236000
2018-04-24,3927.911865234375,3962.179362422897,3919.3449909372443,3957.895925274332,72223500
2018-04-25,3927.911865234375,3927.911865234375,3927.911865234375,3927.911865234375,0
2018-04-26,3927.911865234375,3927.911865234375,3927.911865234375,3927.911865234375,0
2018-04-27,3927.911865234375,3927.911865234375,3927.911865234375,3927.911865234375,0
2018-04-30,3786.558349609375,3837.959594174208,3675.18898638557,3683.7558604797086,90414000
2018-05-01,3786.558349609375,3786.558349609375,3786.558349609375,3786.558349609375,0
2018-05-02,3923.62841796875,3923.62841796875,3786.558429568095,3786.558429568095,82346000
2018-05-03,3820.82666015625,3919.3457332320277,3820.8266601562495,3906.495419352578,138704500
2018-05-04,3773.708984375,3825.110241823922,3769.425546254257,3820.8268037031785,74133500
2018-05-07,3820.82666015625,3820.8266601562495,3735.1579009599213,3777.9922805580854,49054500
2018-05-08,3773.708984375,3773.708984375,3718.024288805335,3769.425546254257,70739000
2018-05-09,3923.62841796875,3923.62841796875,3688.0393754051242,3688.0393754051242,72094000
2018-05-10,3923.62841796875,3923.62841796875,3923.62841796875,3923.62841796875,0
2018-05-11,3897.92822265625,3949.3294739440244,3863.6607217977335,3897.92822265625,80000500
2018-05-14,3936.478515625,3936.478515625,3825.1091560969803,3846.5263406215995,57370500
2018-05-15,3803.692138671875,3889.3608805338545,3769.4246419270835,3885.0774434407554,130583000
2018-05-16,3833.677001953125,3837.960439944134,3752.2916801239526,3752.2916801239526,87185000
2018-05-17,3769.425048828125,3816.5428619384766,3769.425048828125,3803.692549272017,84030500
2018-05-18,3718.023681640625,3773.708368116809,3718.0236816406245,3769.4249306955644,88681000
2018-05-21,3709.456787109375,3722.307099304904,3679.472725319807,3692.323037515336,82237000
2018-05-22,3769.425048828125,3786.558799050071,3718.0237981622868,3760.858173717152,62761000
2018-05-23,3769.425048828125,3829.393174604936,3769.425048828125,3786.558799050071,79515500
2018-05-24,3846.52783203125,3876.5119019914046,3816.543762071096,3820.827200636832,77697000
2018-05-25,3863.66064453125,3885.0778321395164,3833.676581879677,3842.2434569229836,63913500
2018-05-28,3915.06201171875,3940.762637616247,3837.960134026258,3855.0938846245895,64104500
2018-05-29,3915.06201171875,3915.06201171875,3915.06201171875,3915.06201171875,0
2018-05-30,3889.361572265625,3936.479388669724,3846.527193716444,3915.0621993951336,109761500
2018-05-31,3889.361572265625,3932.1959508148057,3846.527193716444,3919.3456372500514,178023000
2018-06-01,3889.361572265625,3889.361572265625,3889.361572265625,3889.361572265625,0
2018-06-04,3927.911865234375,3936.4787395315057,3906.4946794915486,3932.19530238294,89585000
2018-06-05,3893.64501953125,3927.9125224534173,3837.9603272827285,3906.4953331270626,77233000
2018-06-06,3945.04736328125,3966.4645585216476,3876.5123385119773,3893.6460947042956,57913500
2018-06-07,3936.478515625,3966.4625739594667,3923.6282049102283,3966.4625739594667,40681500
2018-06-08,3812.25927734375,3940.7623990519664,3786.558653002107,3915.0617747103233,170845000
2018-06-11,3812.25927734375,3812.25927734375,3812.25927734375,3812.25927734375,0
2018-06-12,3812.25927734375,3812.25927734375,3812.25927734375,3812.25927734375,0
2018-06-13,3812.25927734375,3812.25927734375,3812.25927734375,3812.25927734375,0
2018-06-14,3812.25927734375,3812.25927734375,3812.25927734375,3812.25927734375,0
2018-06-15,3812.25927734375,3812.25927734375,3812.25927734375,3812.25927734375,0
2018-06-18,3812.25927734375,3812.25927734375,3812.25927734375,3812.25927734375,0
2018-06-19,3812.25927734375,3812.25927734375,3812.25927734375,3812.25927734375,0
2018-06-20,3683.755615234375,3773.7077872342843,3623.787500567769,3769.4243504723836,253439000
2018-06-21,3623.788818359375,3760.858844585734,3623.788818359375,3705.174146431276,90593500
2018-06-22,3756.57470703125,3756.57470703125,3615.221268796323,3666.622519063569,96509500
2018-06-25,3803.692138671875,3850.809946695964,3739.4405822753906,3756.5743306477866,62513000
2018-06-26,3662.33935546875,3820.8265556469296,3662.33935546875,3786.5590529057017,54763500
2018-06-27,3658.055908203125,3718.0240378457993,3658.055908203125,3666.622783866364,67309500
2018-06-28,3589.5205078125,3662.338942935188,3585.237070452342,3662.338942935188,118098500
2018-06-29,3679.472412109375,3679.472412109375,3568.1030492282994,3589.520234397737,119188000
2018-07-02,3675.189453125,3709.456953853438,3670.9060155339453,3709.456953853438,59441500
2018-07-03,3529.552490234375,3705.173427248464,3529.552490234375,3700.8899897603155,73038000
2018-07-04,3636.638671875,3666.6227363074204,3546.6864785777384,3593.804294114399,61994500
2018-07-05,3636.638671875,3649.48898520318,3598.0877318904595,3606.6546074425796,34144000
2018-07-06,3585.237548828125,3606.654738486596,3585.237548828125,3593.8044246915133,37609000
